common_roots,relevance_degree,fasttext,doc2vec
1,0,-0.0068125594486406,-0.1314917036830548
4,1,0.2072677704731789,0.1281564397338741
2,1,0.235947601692552,0.0334281060849304
2,1,0.1200693868431774,0.0600790992530253
2,0,0.074397835832631,0.0468453641009058
3,1,0.1174654751118453,0.0316917391135322
1,1,0.1175194153911665,0.1674482917056895
0,1,-0.0131712410852193,-0.1411811413970367
0,1,0.1084387713609597,-0.068751737696245
1,0,-0.1707726181971211,0.055422838414112
0,0,0.1227657990895205,0.0941102690060363
0,0,-0.0487885706398717,-0.1561833289577071
1,1,0.0423335324475553,-0.016515463680356
1,1,0.1069042958285159,-0.1181781439357232
1,1,0.3655042449764863,0.0266494919128114
1,1,0.2011592250786924,-0.0664005797388887
1,2,0.0676499184797913,-0.0489607014296039
0,1,0.2063438262857491,0.0694637647307311
0,1,0.2821516887600236,-0.1756680571718182
0,1,0.2041847634749294,0.0036039816382663
2,1,0.1657129888654953,-0.0697786730746851
0,2,0.1624621848545384,-0.0388893768604244
1,1,0.0754176277892835,0.0395159385387092
4,2,0.2560440696969648,0.0417661447478842
1,1,0.1152244420027248,0.1282896224905968
3,2,0.1711446300747857,0.1021176904642683
0,1,0.1688219142251827,0.0040542264619446
2,2,0.1664731508283762,-0.0517722697750045
5,2,0.5214388165484205,0.0411774068580917
0,1,-0.036016617528099,0.0835837874724441
2,2,0.2660875213041442,0.0119687451098447
1,1,0.2392171155341067,0.0269119795462746
0,2,0.2272164684026895,0.0107399278612295
2,2,0.2787574826019378,-0.0908541550533783
1,2,0.1503110259046579,-0.0334957462529872
2,1,0.4282393834427993,-0.0356978883024628
0,2,0.1338429159512055,-0.0034493338852622
1,1,0.2602210474424415,-0.060897486711712
1,1,0.0732453431651559,0.0727955166899376
0,1,0.3986582616467947,0.1208204197351558
0,1,-0.1044381527785963,0.0955456816297512
0,1,0.1107751271926082,0.0277149933898775
0,2,0.1886133387083148,0.1032256863324945
0,2,-0.0966126399076909,-0.2728844483070089
1,1,0.3322028712724987,-0.0261096794258649
2,2,0.3519695270468791,-0.0126673200932416
4,1,0.3892191994124716,0.0380953440117089
3,1,0.2896949793523644,-0.0451701904274936
0,0,-0.0373575238516516,0.1152690987184981
1,1,0.3879897563423808,-0.0803870583062734
1,0,0.2425633111658437,-0.0789274046829022
5,1,0.4150397925717256,-0.0066543771111392
1,1,0.2078171264330994,-0.0059204825528826
0,1,-0.0171003542871488,0.002003905341123
0,1,-0.1428336673418582,-0.0015017375355505
0,0,-0.0326383921120801,-0.0117855232586249
0,0,-0.1702993269794404,0.0537947876172694
0,0,0.3009274733079699,-0.0905414281352987
0,0,-0.0543282522542464,0.0654364187978305
1,0,0.3600816278178634,0.0088539784744796
0,0,0.1778170862605569,-0.0481031682706075
0,0,-0.1473884774081353,-0.0690443202893107
0,0,0.4005641726709954,0.0674377527905773
0,0,-0.1022312258871327,-0.0276946710364728
0,0,-0.1163299498089326,0.0217670874931353
0,0,0.0646464714332264,0.0775209571004938
0,0,-0.2918429275828182,-0.0724974175069789
0,0,-0.0404981001176214,0.1429816551760129
0,0,0.1098017348540539,0.1066463670860303
1,1,0.3542811391398838,0.0087698853911306
2,1,0.1750264686970765,-0.0024912296104831
1,1,0.3894696069487372,-0.0301663031354849
1,1,0.0373337764654107,-0.0247588531377161
1,2,0.3077365157944072,0.1044403545142119
2,2,0.3953875714010424,-0.0044093345132322
1,1,0.0354322107817402,-0.0522603872575138
1,2,0.1568890541523311,-0.0715060745767349
2,2,0.2475294397248357,-0.0743801032460608
1,2,0.1525748190977379,-0.1065148594096666
0,0,0.1739717002695359,0.1028154925048094
6,1,0.4978492273706552,-0.0281852647321512
2,2,0.342133999900516,0.0889925045432632
3,2,0.5764775129492629,-0.2038848919731304
2,2,0.2802571467690459,-0.1008412186599391
2,2,0.2846099697762905,0.1229991897825082
1,2,0.0365310655336878,0.0013185441431627
0,2,0.0898335657096663,0.032980819251812
1,2,0.2425605409274607,-0.0723325891930009
1,2,0.2735263500582052,-0.1172922295773164
0,1,-0.0983755343143579,0.0544497071733006
0,2,-0.0087392781926922,-0.0093878295068678
4,2,0.5806263506787795,0.0582597816492955
6,2,0.3858801499076882,-0.1834046580432588
3,2,0.6800347832202199,-0.1516602568123497
2,2,0.5795601129014559,-0.0608004849515223
1,2,0.6614213682867723,0.0875503322642337
1,1,0.0926733549386831,-0.1613891130752802
5,2,0.3925792686513534,0.0899564762767221
2,2,0.1528499816510846,-0.0888018823388978
2,1,0.1295501986812648,-0.0414372506158682
9,1,0.6370223402506995,0.0470306358172383
5,2,0.5134128846796776,-0.0924906446200288
6,2,0.6945354275392666,0.0601701007919466
6,2,0.6848245173932371,0.0388310353894627
3,2,0.4050967690787632,-0.0647570031811043
1,2,0.4128065489419768,-0.1521427579014451
2,2,0.4322056460907757,-0.0156491643323352
2,2,0.0228420898888895,-0.0978389264594179
6,2,0.4936716534449624,0.0139087647078511
3,2,0.0870392932167094,-0.0393651066940722
2,2,0.1337934865365101,0.1138841361166611
0,0,-0.0529696056040802,0.0195493712575216
0,0,-0.084698020323989,0.1315283021832042
0,0,-0.0092863215668081,-0.0009994118763173
0,1,0.1459846103947806,-0.0311735996253382
1,1,0.2422122982386033,0.1964321583146676
3,1,0.3341886711235483,-0.0136434589323082
2,0,0.2307234279574541,-0.0720808394144376
3,2,0.5277179488767751,0.1436574344145365
3,0,0.1380991829025908,0.0826591357315971
0,1,0.3106985586270682,0.0903829696830747
1,1,0.2284492235182745,0.0658298487405788
5,2,0.316119353336378,0.0092670731384791
0,0,0.1199301103784596,0.0587228666463825
2,1,0.3065568822193222,0.0124530011944302
1,1,0.3872002824340717,0.1498023889415764
3,2,0.5469580299983089,-0.1151106976252852
2,2,0.395392338129269,-0.1084027116660465
1,0,-0.0765460591926337,-0.079652001803274
2,1,0.2505397680641995,0.0671625045038969
0,2,0.0649337115543854,-0.0270396990286539
3,2,0.2194807486567214,0.0619607292050447
5,1,0.4781929864851511,0.0584678791487546
0,1,0.0550470731404027,0.0068842806820967
1,1,0.4202721218082463,0.0490990460244944
5,1,0.0320875934025265,-0.1485510773074798
5,2,0.3443319708451068,-0.0878873025377847
7,2,0.5274049653994884,-0.0646669318995907
3,2,0.3609013141865711,0.1047083163196507
3,2,0.3917145650128288,-0.1882980585758212
1,2,0.3696727707279318,0.0638347971874938
3,2,0.5577572477168138,0.0547966823760145
4,1,0.6443882196300593,0.0108127167974401
0,1,0.1400436261457265,0.0845666343871719
4,2,0.7236374819860785,-0.064580752815241
5,2,0.5788386723321788,-0.1024832273676661
2,2,0.3581755336754231,0.0253896961436784
0,1,0.0911230219297313,-0.0565601353630201
1,1,0.2638181772071867,0.0252148722831909
1,1,0.2490895488400177,0.0101285535022814
1,1,0.1603776134195925,-0.0208363596338182
1,1,0.2360838140727472,0.1386231058639816
1,2,0.2316167240629457,0.0672828165793971
2,2,0.2558683748586032,-0.1370815814532565
1,2,0.2998400374319529,0.0761779363294082
0,1,0.1663764286237174,0.0028057229884673
0,0,0.0492614341562142,0.048422397519164
2,1,0.2494840076596354,0.0572302965881736
0,1,0.2233955710989986,0.0262955911538275
0,1,0.0719947602507328,-0.1788373967335636
6,1,0.5481935709353023,0.0664384050453605
0,1,0.2853851275608808,0.0870414111729961
1,1,0.1191039711686742,0.001113521102667
4,1,0.3985335489657549,0.0160982314231751
10,2,0.6551764344302197,-0.0998298466235253
4,1,0.2741425714455012,-0.0039854742248101
1,1,0.0920304369597829,0.0582684825545523
3,1,0.1746039046713111,-0.0302813652484465
4,1,0.2297454420382125,-0.0940140632081573
0,1,-0.115861805883209,-0.1928021773473401
4,1,0.4542377150823252,-0.1176183615917935
4,2,0.2902260663713554,-0.0703852259894072
3,2,0.3129385777879557,-0.0011443372858892
2,2,0.2949398359391844,0.1506506461950779
0,2,0.0839047200999909,0.1324142857989572
3,2,0.4833727235971741,0.0623885029335112
3,2,0.1468339136531217,-0.0090367307506264
7,2,0.6013065974825479,0.0102048200844624
3,2,0.3838481286911194,-0.0127015715033054
2,1,0.5533340953651534,0.074415945795036
0,1,0.228158581794782,-0.0815026037564964
0,1,0.2621002406122595,-0.1351594979348877
0,1,0.230441429015736,-0.1478254714021105
3,2,0.3747779468348085,-0.005426211635864
2,2,0.3800013396337229,0.0988109517456699
0,2,0.1419159937200551,-0.1205012261011772
0,2,0.009499605870018,0.0510780107164214
0,2,-0.0012783956866422,-0.0397033669585099
2,2,0.7563991878724584,-0.1560467913331165
2,2,0.7647816453897158,-0.0356505163056035
3,1,0.2533935766019599,0.0779934178525097
1,2,0.0825789503911183,-0.0075624038282838
0,1,-0.0183023655210481,-0.047068797875714
4,2,0.6508087804349392,0.0751538132064601
1,1,-0.0101339280261415,-0.0642744453097625
2,2,0.1739896883163322,-0.1352993983568504
2,2,0.0627869186628031,0.2773218884019725
2,1,0.1333626266278994,0.0597343760374607
0,1,0.2522944933213302,0.0128805171182335
4,2,0.8368319166719616,0.1254088833640625
2,2,0.4767031801505402,-0.1783611830418578
3,2,0.4494043942477892,-0.0617316792774251
0,2,-0.0056976803478877,-0.075836807318983
2,2,0.1948275906559385,-0.0637210664427265
0,2,0.0283604103391187,-0.0089721365384989
0,0,-0.169922805638832,-0.0977765493802893
0,0,0.1348367917612631,0.0292482324499081
2,1,0.1634955315162789,0.0132272883935957
2,1,0.395786441028956,-0.0171432324946536
4,2,0.4911620614973717,-0.130450803668081
0,1,0.1395997313811213,0.0904736729651922
1,0,0.0693599889627452,-0.1450064457458078
3,2,0.4076865779571483,0.1707733748946021
3,2,0.2665337947743156,0.0200773270497385
4,2,0.5366610887117423,0.0468191371481532
1,2,0.4726688697237755,0.1370895036025411
0,2,0.0505757529319643,-0.1409992782004132
5,2,0.5378636816561919,-0.1198515821667353
1,2,0.0978791149655754,0.1639568577678728
0,2,0.1268290913791037,-0.0901711577760538
0,2,0.0132492748756966,0.0349962797013129
2,2,0.7429171018847374,-0.0399946808271002
0,2,0.1238661686561653,0.0433077439670463
0,2,-0.0011678724253184,-0.1075126241037766
3,0,0.1488482093298886,-0.1398186495017457
0,0,0.021703780914104,-0.034855042336676
6,2,0.5132666016530779,0.0505588327196803
0,2,0.3209846851064266,-0.110393510591901
3,2,0.476824431072899,0.0600697162925382
5,2,0.2012972184193689,0.0713881835246885
1,2,0.6932804027349692,-0.0342838657285152
2,2,0.4794573193572806,-0.0075679967913495
2,2,0.1519763999175313,0.0109682295194322
2,1,0.2826444269811018,0.0283331209832913
0,1,0.1598220524159175,-0.0594752769148628
0,2,0.3845597997165835,-0.0670775623349262
2,1,0.2744963042258918,-0.0822832974285469
4,1,0.5706907958411178,-0.0576577279602066
2,1,0.3264638431422426,-0.0304634211971848
5,2,0.4706810861646444,0.1542564596682461
3,1,0.1748758093465987,-0.0272046092407268
1,1,0.2063191125342674,-0.0998801199034406
0,1,-0.0688314732912315,-0.041182674277197
1,2,0.2440864633357362,0.2149839172119639
5,2,0.2911375922493318,0.0263574571948526
2,2,0.2885549724904339,0.0499658840273694
1,2,0.2233683051503843,0.018815404392423
0,2,0.2183844125000953,0.1510865951116533
6,2,0.3078714063376376,0.091201888288559
5,1,0.1853819951314469,-0.0125766413398972
5,1,0.2105350669663294,-0.2483105809867762
6,2,0.6304375544107109,-0.1793684096528844
3,1,0.2522912837242553,-0.0014405780206294
3,2,0.1876173790472402,-0.075310456919542
4,2,0.3343086311748187,-0.0149590728326698
1,2,-0.008253975617814,-0.0273485459164948
4,1,0.5716466459161944,-0.176657500456314
0,1,0.0914436665699271,-0.0076990845214838
1,1,0.0391237938553696,0.037156704745377
2,1,0.1296768603690423,0.1048915712240599
0,1,0.0194551905172455,-0.128014797692005
0,1,0.0040477046559038,-0.0284808194258003
1,1,0.1833313033642905,0.0927155316786148
0,1,-0.2248707086975565,0.0225864916401225
0,1,0.1645075568887408,0.0901704861099058
1,1,0.2659755637724578,-0.0174154477995957
0,0,0.122337609677157,-0.0518824609972232
0,0,0.1874899645446876,0.0184018360941862
4,1,0.1410218540771227,0.0531876174457826
2,2,0.1321012602759104,-0.0179143796595497
2,1,0.1207026501066032,-0.1051801535284511
5,2,0.3743838136103261,0.0039867702183991
5,2,0.5399950032449042,-0.0427885009841097
1,1,0.3801894782943797,0.0485057992353431
2,1,0.4925556863185104,0.0582670761151049
1,1,0.2166119927162489,-0.0646355053090707
5,2,0.3152708723784124,0.074001005721453
4,1,0.475634591248996,0.2066103966967838
3,2,0.6262890934513112,-0.0346085824886939
2,2,0.4483876413504999,-0.0469202679058555
2,2,0.4352896081411784,0.0716825117516089
1,2,0.507537899679294,0.0557207004449881
4,2,0.6884598545209111,-0.0616718703946721
2,1,0.4319429041941265,-0.0488883795453349
2,2,0.1493028866418155,-0.0727067289616404
2,2,0.2058931637701534,0.1419685850768074
2,2,0.2765565619694738,-0.040884399057163
0,1,0.1101058618480359,-0.2771083768034837
4,2,0.4004403744493969,0.1558326712492069
4,2,0.4269266296808022,0.0389391267528005
4,2,0.5790115123200413,0.0882183311019638
2,2,0.4643182319411447,-0.0177933074646012
2,0,0.2984984218344759,0.125091077080369
1,1,0.1388507953943825,-0.0774479713140219
3,1,0.0272563669200808,0.0026093916810968
2,2,0.3765640583787599,0.0936769524810065
1,1,0.1072503834658447,0.0698306290470718
0,0,0.0954483447989569,-0.1415028320895703
1,2,0.0700714967402882,0.0713272065706113
2,2,0.290832086006447,-0.0726236625330705
0,2,0.187797927506022,0.0799031504896759
0,1,0.0800182200461689,-0.0394159642936282
0,1,0.0600419074580159,0.0713405414754842
0,1,0.1624962257628219,0.0198996597825165
2,1,0.2291732232578021,0.0110542411789225
4,1,0.1170415055230112,-0.0623648677726882
1,1,0.2767810803772916,-0.1352243100961829
0,1,0.1219770637212678,0.0924110563583296
0,1,-0.094920747441139,0.1427210308029914
0,1,0.0138949105807118,-0.1447787742609419
4,1,0.6513690775685228,0.1169390413790825
1,1,0.1310884737135776,-0.0142980691136763
0,1,-0.0014332639687591,0.0711434601580992
0,1,-0.0443983161095553,0.0563506832513456
0,1,0.0590153451880807,-0.0018183662154047
0,1,0.0854342400991115,-0.0075131650985076
0,1,0.1792257641883011,0.1474748167687773
0,1,0.2042463922037714,-0.1940810928745687
0,1,0.0353532576232406,-0.089401509862022
0,1,0.0520905237575065,-0.1187189402528678
2,1,0.2360947833936914,-0.0927762010152402
2,1,0.3914834306318808,-0.105744374548713
2,1,0.2577900959132039,-0.0639383250870946
1,1,0.1607181981057422,0.0362158952609202
3,1,0.3765952625535573,0.0739706498228001
3,2,0.1569242894994078,-0.0279980427672283
2,1,0.2120958746541784,-0.1357365661831806
1,1,0.0370218696122203,0.1383112114142365
0,1,0.0630479416439749,0.0741861501868241
1,1,0.0393489211559075,-0.0698720110960074
0,1,-0.0270222627598457,0.0720638595791188
2,1,0.4373010232513836,-0.02847559752314
0,1,0.2229492487760973,-0.0405531485610527
0,1,0.19146931199284,-0.0278159431287864
1,1,0.0056110266945502,-0.0011895471631736
0,1,0.1651560615615322,0.0429131778928766
2,1,0.3223440967093924,0.0015269072508547
0,1,0.0051865181568276,-0.0392285407919758
2,1,0.1428537320039853,0.0976670935105493
3,1,0.1270135108873661,0.1695108300551507
2,1,0.0682558100799467,-0.0972645429934635
0,1,0.1240247172388735,-0.0945162710551599
0,1,-0.0773172833165184,0.0887580686147162
3,1,0.2222415413897661,0.0691836803734961
0,1,-0.0570364368520417,0.0942007508045295
4,1,0.6146453524652863,0.0374102265217963
0,2,0.1506127031862244,0.019551000580169
1,2,0.3363389042615561,-0.0108596524708208
3,1,0.2519609669523216,-0.0072227312855016
1,1,0.2101411043841095,0.0308835574782116
0,1,0.098131179519564,-0.0448105005093091
1,1,0.0486835297422503,-0.1521219189238145
3,2,0.4379364594084514,-0.004339023624647
0,1,0.3040512707711297,0.0758894207373592
0,2,-0.024422810850747,0.1817862853290855
0,2,0.0987535656540594,-0.0445361084391707
1,2,0.4095142025918997,0.128399111010709
1,2,0.3816385605581865,-0.004181110097813
0,2,0.1850267990176544,-0.1102621439899796
3,2,0.4736301656565461,0.0841707089690415
2,2,0.4821188641312038,0.110513387263569
0,2,0.3185861131607272,0.1013718231676709
1,1,0.1768340173451457,-0.114352826047011
2,1,0.3525500223263484,-0.0089927830199861
0,1,0.2575842127454668,-0.0843432984375707
0,1,0.2762350778369831,0.0662626064339823
3,1,0.1879200040923388,0.1168961569943352
2,1,0.3296712920891892,0.0232188601292283
3,1,0.3953383425050787,-0.0660281936357974
3,1,0.5665653123732675,0.1345809789803908
1,1,0.2711035034571073,-0.0768994573055888
3,1,0.5222030954107121,0.1025843243816578
2,1,0.1003042846959901,-0.0652517828752901
2,1,0.4417124456740892,0.0426241337031989
2,1,0.4699726670563505,0.0622062325400378
5,1,0.7234579875859017,-0.0948504894741262
0,0,-0.0250099399189842,-0.0043218329110132
2,2,0.1483635075863132,-0.0139889748932642
1,1,0.1615603828070283,0.0854664996374946
1,1,0.0635970031575192,0.0887193729938699
0,1,0.167573567251621,0.0619756170785618
2,1,-0.0756439585314278,-0.1299007443708461
0,1,0.0117302665260867,0.0174352256774684
4,2,0.9739939377933,0.1534685922148121
3,1,0.0953567964580187,-0.1466780463917571
5,2,0.2591319649766752,-0.0206092256449865
0,1,0.1383416085758295,-0.0713214163691018
1,1,0.0393763713632004,-0.1097293826881318
4,1,0.2011558819500725,0.0781230760439342
5,2,0.3919321838459389,-0.0204227783258269
0,1,0.097810878804865,-0.1251245074720889
1,1,-0.0548728706352159,-0.0120337509161918
5,2,0.733764686691919,-0.0191433855476315
1,2,0.3185835692434885,0.0919531776299024
3,2,0.3310694984847474,0.0048377281553868
2,1,0.1218955601154931,-0.0807018789405013
1,1,0.1565967437793708,-0.0595029378084222
0,1,0.2154110084931571,0.0820552370471448
0,1,0.0742857947364098,-0.0757445283754593
1,1,-0.0529741243204656,-0.0388870261065974
0,1,0.2017348894189174,-0.1144588075780456
3,2,0.1689455137086423,-0.074971284499673
4,1,0.3964456468909544,0.010292359533469
0,1,0.0897323052162682,-0.0995187847253969
2,1,0.172235744871539,-0.1267724756636245
3,1,0.1491107587120016,0.0368593116794588
3,2,0.3835438412084137,-0.1104956006333981
2,0,0.2613842085697352,-0.0970587644142705
1,1,0.2501390766931126,0.0712412044849434
0,2,-0.0797593384364378,-0.040730483381661
3,1,0.2571294423307096,-0.13990224305858
0,1,-0.0670070051667247,0.0402122005821137
5,1,0.2492768973645009,-0.0381283625902161
0,1,0.0415177540889848,-0.0595999611744338
3,1,0.1743682755870509,-0.0416583150528551
1,1,0.2717958112844454,-0.0649059787909671
1,2,0.3160391270291961,0.017600228405384
2,2,0.3780090121728151,-0.1403259181268287
7,2,0.5400040916857044,0.059411955838616
0,1,0.3659182899083,0.0689791633251167
2,2,0.1690795477114388,-0.1033141382118822
3,2,0.2561433273683584,-0.0933610255097402
1,1,0.0568746800667285,-0.097139892079885
7,2,0.3856815499015222,-0.0453792539780603
2,1,0.0471254706221884,0.0589800021694385
1,1,0.2163645755789701,0.0325020764909027
5,2,0.5425445067700423,-0.0436763649249961
2,1,0.2971860149584828,0.0717380052101161
6,2,0.375709705881241,-0.120563757520867
4,1,0.2884802484419759,-0.0167384419831664
8,1,0.4515695434573313,-0.0730160188159419
1,1,0.0874103960387258,-0.0496995280307685
2,1,0.1956921162225196,0.1519989196037361
3,1,0.1532529904707217,-0.1108786528668514
4,1,0.5618780751224002,-0.1845455233700361
2,1,0.4599248156055374,0.001523254530578
4,1,0.2307987217745636,-0.093996363352645
1,2,0.2644521052379796,-0.0865074411634363
2,2,0.4129458789138901,-0.0306099666560879
0,2,0.236854667266418,0.1483607368081939
0,1,0.0832430893086064,-0.0064348962740356
0,2,0.1562386035914139,-0.0319776290913987
0,1,-0.0040655988477736,-0.0103149073041466
0,1,-0.0872031697523313,-0.0394734431372006
0,2,0.262516624832209,-0.0199729248143293
1,1,0.3943271327626315,0.0087343869601974
0,1,-0.0601815562141067,0.0716272131246118
6,2,0.1136566557308395,-0.0326472817499166
1,2,0.1141060964437428,0.0064182206747329
1,1,0.1028426469435026,-0.0537171720083275
2,1,0.5783152486947527,-0.1078168185173633
7,1,0.4227451342850873,-0.0690341769958911
3,2,0.4714001242006426,-0.1767674772499308
2,2,0.4865254418771658,-0.0169897061389905
0,0,-0.1285000328613486,-0.0302307010760513
7,1,0.468619959120525,0.1297940015582203
4,1,-0.0693925897463044,0.0063935213096353
2,1,0.0663780722467751,0.1224991278866595
0,1,-0.062729309937876,-0.054486025282375
4,1,0.115962118220971,0.0935078747878752
0,1,-0.0429287713046652,-0.0347868737249901
0,1,0.0939132706197933,-0.1069966196761294
1,1,0.0455303412654988,0.0849505248987458
2,1,0.3537862287757767,0.0804412083877033
0,1,0.2929328111788746,-0.0735795786483788
2,1,0.4105399182074115,0.0930000272200706
0,1,0.2015097702830899,0.0362250579664414
2,1,0.1587968622028454,-0.0755331701395536
1,1,0.0732749697269551,-0.0262730605652632
0,2,0.0463988232871458,-0.0833750671593815
1,2,0.3451851763299084,0.1156733998044256
1,2,0.3275811625125697,-0.0740972944986941
4,2,0.5301968154131927,0.0484976798554825
0,1,0.138659090864814,-0.1006649046987184
0,1,0.2547820604723033,-0.13123651944024
2,2,0.5278569998163931,0.0586322351136513
4,2,0.7329815865808766,0.3310987846883603
0,1,0.2578563126616094,-0.0566966912736608
1,1,0.1371214980174828,-0.0446772496719166
5,2,0.4178809360960361,0.1189772279956064
2,2,0.1928269995266968,0.0132602653829829
0,2,0.2435473298225115,0.0611817097470111
0,1,0.1596036764685678,0.0943971669210551
2,2,0.1005054527418329,-0.0768852353036211
7,2,0.5879398704015206,-0.0827579973566433
11,2,0.6695532632485658,0.1578603774588638
4,2,0.3452244751399153,0.0426859809724239
4,2,0.6726776384719163,-0.0393289527202936
3,1,0.1343179935368908,0.0794336277749124
2,2,0.3843869506499764,-0.061657547375818
0,1,0.0641381919012615,-0.0237921163907343
5,2,0.3733062722752985,0.1135400800309582
2,2,0.3266767013081278,0.0844931821536733
3,2,0.4692667956566353,0.0512859127153956
0,1,0.2240936886561521,-0.0852428725373426
0,1,0.1971938417654184,-0.0047869179124136
2,1,0.647649511572754,-0.0868555409497058
0,1,0.0241789934044954,0.1649095783294621
0,1,-0.1214006785547443,-0.2466630851467097
0,2,0.1439084399144476,-0.0226282498170654
0,1,0.3135098301450211,-0.1116471421486931
0,1,0.0757493355524642,0.0126413698348121
0,1,0.391505402424342,0.0909769406555956
0,1,0.1623581618980132,-0.0157348083800968
0,1,0.200216357875332,-0.0028896740648081
0,2,0.0868944958303204,-0.0190515995408553
0,1,0.3761062303924277,0.0267690723418098
0,1,-0.0402126766237471,-0.1553521582172719
0,1,0.3122063773492682,0.1348104918434805
0,1,0.0013021170439856,-0.0677170434381412
0,2,0.1216999669949203,-0.1349416183510171
0,1,-0.1131117800599828,-0.0681272414178912
2,2,0.4733400346797814,-0.0816396317341034
0,2,0.0320491901518458,-0.1019176067573555
0,2,0.01713675065369,0.0707310070499075
0,1,-0.040909540852819,-0.050317464603517
0,1,-0.0633876749867583,-0.1287993342636691
0,2,0.06609944526903,-0.0562911580086117
0,1,0.214122894576759,0.0641701235584875
0,1,0.0931974612698903,0.1034636008083584
1,1,-0.0390854421325407,0.240971367398483
0,2,0.036352967771083,0.0033555562696213
0,1,-0.0212058586498181,0.0625470124955694
1,1,0.3758752249532831,0.1091212680825488
3,1,0.3331410382904851,-0.0817356199612732
0,2,0.2297903316638059,-0.0394128333378188
2,2,0.2397116671178155,-0.1233207410058209
2,2,0.1628961270871741,0.0347650216357837
1,1,0.3168682526532514,0.1620770014384827
4,2,0.6482703529639483,0.0171407783221512
1,1,0.0653359707158484,0.0682023817572843
0,1,-0.027512455270958,0.0992671927969308
2,1,0.4112470154067803,0.1220347370334615
1,2,0.0789497529957093,-0.0879023224309637
1,1,0.1386193251241651,-0.0167112182597438
0,1,0.0769685271107131,0.1285569804882513
0,1,0.2705372852697705,-0.0050945272916999
0,1,0.0931618443719839,-0.0002924253754797
0,1,0.1835214372644326,-0.1276926369033084
0,1,0.144053436297057,0.0254338991458204
0,1,0.2541869452725602,0.0221211016151621
0,1,0.3105448972649595,0.120085920640995
1,2,0.4861536188057503,-0.0880707601467078
2,1,0.6642356742924451,-0.0968828342449596
0,1,0.039418770349067,0.0625810169418615
1,2,0.2333616581498218,-0.0101883757724031
0,0,0.03078435305672,0.0869428177224494
1,1,0.1709612569168119,0.0249314445865141
0,1,0.0239861854967635,-0.0186427859117034
0,1,-0.0736408107543796,0.0648280315572643
5,2,0.3072707230199998,0.0749094441012808
0,1,0.0370937080426379,0.0514758188546131
1,0,0.2779424909437377,0.0960566075020877
0,1,-0.093530876457097,-0.0069920476970455
0,1,-0.093530876457097,-0.0069920476970455
0,0,-0.1822799580845275,0.0486281677194889
1,1,0.0398809175496732,-0.0278562365736147
0,0,0.1926456889369486,-0.0803578626582621
1,1,0.468230959786967,0.0406088468568153
2,1,0.4295501418059596,-0.0319824669095514
0,0,0.2241315569166196,0.0641996825706114
3,1,0.2520098255446979,-0.0710517731780864
0,1,0.3335837563381799,0.0116009770599923
0,1,0.1587444533036768,0.0532569615644119
0,2,0.0454077252355868,-0.0293352821294794
2,1,0.3007917587814465,-0.0890666853566202
3,2,0.4966284364299909,0.0735214268804908
0,2,0.1551265754863467,-0.1867615556058439
1,0,0.2550610742445407,-0.0691586161226554
1,1,0.1383405804360007,-0.0858402343710373
1,2,0.9260187809825324,0.05551808645699
1,1,0.2523142238777437,0.0852368679516448
2,2,0.5865008789029253,-0.0668365947546414
1,2,0.4308411013793816,-0.1198984396156298
6,2,0.9260187809825324,0.05551808645699
4,2,0.685749890647405,-0.0409997173097569
1,2,0.4527788645220852,-0.0001288587007185
0,0,0.1734132422845535,0.0082376206342238
0,1,0.035561444182295,0.0325363629616597
0,2,0.0753198807002236,-0.005317393107251
4,2,0.337477117583469,-0.0499324209302553
2,0,0.0965649443515004,-0.1507491454537264
2,2,0.3503711784087787,0.0587025710019579
3,2,0.0750583669832238,0.0357144776408662
1,2,0.0517241725950307,0.060703209669608
0,0,0.162275863986117,0.1871938105704491
0,0,-0.0329566962052324,0.0629106924060598
2,1,0.2942278688153155,-0.032038806880033
4,1,0.4050275622614204,0.029341057340168
0,0,-0.0653062136094839,0.0753338005169437
0,0,0.0715654233874156,0.1023628199076367
3,1,0.4580203763487753,0.0205560067406046
2,1,0.4050275622614204,0.029341057340168
2,2,0.3716633215571902,0.0650422033181035
2,2,0.3638911523476197,-0.0286350856710934
5,2,0.6718203897892462,0.0416609210722631
0,1,0.2246897806582753,0.0071159178429522
1,1,0.2793353979430129,-0.129834453605519
0,1,0.3344406541905205,-0.0916125672210983
4,2,0.4061028000726228,-0.1303575232308483
1,1,0.2317720061621375,-0.063651196367129
3,1,0.2744166454405651,-0.1025431783401848
0,2,-0.0203882258181514,-0.0469722338799653
0,1,0.1230171586442303,0.155520928919247
1,2,0.0607100011633926,-0.0588162707927098
6,2,0.8529629097787075,0.0157313657328086
1,1,0.0551263498557353,-0.0280385762199067
2,2,0.1816981032874014,0.1487711093351777
1,1,0.2293304507597416,-0.1274909210935751
1,2,0.4675430426249814,-0.0301112844242488
4,1,0.2220809812473672,-0.0173534898620051
8,2,0.7018103678242774,0.0412949172158072
2,0,0.2375396371919062,-0.0777848290691664
5,2,0.0658739717349402,0.1341511107675239
1,2,0.1357817635258477,0.0792381567494007
2,0,0.1562646948668688,0.0322053543574569
3,2,0.2839201277810401,0.1518900115272794
3,0,0.1466770980721751,0.1010877363595144
6,2,0.4281946136416492,-0.1479817151404011
3,2,0.4418202114974212,0.1147836869967229
4,2,0.4968403945790387,-0.0161983123300945
1,2,0.3182523131880179,-0.0467460563411773
